count,post,patch,get,filter
12178,39,48,38,2281
12170,43,45,39,2321
12174,40,46,39,2519
12173,41,46,38,2642
12169,45,41,38,2831
12176,41,42,38,2833
12179,44,38,39,2972
12164,39,36,39,3002
12172,43,39,39,3008
12166,32,40,38,3036
12167,30,39,39,3187
12162,32,40,38,3242
12165,32,36,39,3292
12160,28,40,37,3314
12183,27,42,35,1084
12189,37,46,40,1244
12180,30,42,38,1277
12197,43,37,41,1646
12184,37,41,39,1780
12199,48,43,41,2261
12195,47,115,40,2315
12191,49,45,40,2424
12193,47,43,41,2527
12196,46,45,40,2643
12198,48,43,40,2734
12194,50,39,41,2814
12190,47,37,40,2837
12192,46,38,40,3041
12187,37,46,40,3076
12182,37,41,40,3136
12188,33,42,40,3164
12185,36,40,39,3218
12186,35,41,39,3236
12181,30,42,38,3277
12200,31,41,37,1001
12204,37,31,43,1361
12201,27,42,34,1370
12202,29,46,37,1513
12219,51,35,42,1641
12211,37,51,42,1914
12214,53,33,42,2153
12217,39,46,42,2242
12215,40,43,43,2600
12209,41,45,42,2673
12210,39,45,42,2775
12216,40,43,42,3002
12218,53,29,41,3008
12208,38,39,42,3045
12206,35,42,41,3132
12205,40,45,42,3149
12213,35,39,42,3161
12212,38,31,43,3182
12203,38,39,42,3193
12207,35,40,42,3211
12220,29,41,39,931
12235,48,114,42,1453
12232,47,94,41,1603
12239,44,60,42,1891
12237,46,92,42,2048
12236,45,41,41,2107
12230,45,59,41,2125
12221,29,40,39,2215
12226,46,59,42,2389
12231,42,42,42,2580
12228,43,43,41,2790
12229,49,38,41,2797
12227,46,38,41,2842
12233,41,43,41,2896
12238,42,41,41,3010
12222,34,45,39,3102
12234,41,37,41,3112
12225,34,42,40,3263
12224,35,41,40,3265
12223,34,40,39,3349
12259,26,41,7,1200
12248,32,28,37,1403
12252,31,27,38,1498
12251,53,111,45,1662
12258,41,180,42,1704
12243,46,178,42,2001
12254,44,182,39,2226
12256,51,117,48,2304
12249,46,188,36,2270
12242,53,120,47,2374
12253,46,181,37,2511
12246,52,118,48,2776
12244,49,115,49,2859
12245,51,110,51,2936
12255,49,109,52,2941
12247,50,110,51,2958
12241,50,99,35,3010
12257,43,89,37,3144
12240,50,56,34,3196
12250,43,61,32,3278
12260,26,39,5,905
12267,27,36,28,983
12272,36,102,34,1175
12262,52,140,43,1632
12261,39,165,40,1829
12278,37,156,40,1842
12275,51,140,41,2042
12265,39,153,41,2206
12263,38,152,44,2336
12270,39,151,41,2520
12266,54,137,41,2609
12269,48,155,28,2696
12271,49,153,28,2733
12279,38,148,42,2908
12273,49,152,27,2935
12277,49,132,42,2954
12274,53,99,41,3065
12276,50,87,40,3124
12268,52,89,40,3198
12264,50,97,28,3236
12280,27,44,23,1137
12297,48,99,39,1480
12290,50,98,40,1483
12292,49,108,41,1654
12294,45,98,43,1926
12282,34,147,43,2085
12288,36,144,42,2349
12291,47,134,40,2375
12295,43,43,28,2500
12298,42,133,43,2578
12285,34,143,43,2656
12281,35,144,42,2868
12299,46,132,40,2869
12293,46,132,40,2889
12284,35,142,42,2942
12286,35,141,39,3136
12296,44,41,28,3246
12289,43,39,28,3290
12283,33,40,36,3329
12287,28,43,36,3381
12302,24,41,19,981
12314,45,77,41,1327
12311,41,38,28,1518
12310,45,98,37,1698
12307,31,126,40,1788
12304,31,38,40,1888
12318,47,117,31,1894
12306,33,123,40,2034
12317,43,115,36,2042
12312,48,114,30,2471
12305,45,96,40,2630
12308,44,97,38,2691
12316,44,92,40,2732
12319,41,93,38,3003
12313,46,94,37,3052
12315,47,88,37,3163
12309,48,87,38,3193
12300,32,40,37,3265
12301,29,34,36,3304
12303,27,35,36,3311
12320,28,39,21,970
12326,35,40,38,1493
12329,34,42,38,1510
12323,38,120,38,1564
12325,37,121,38,1836
12334,49,98,39,1926
12330,47,87,53,2086
12333,45,98,39,2146
12338,47,95,38,2301
12335,49,93,38,2658
12332,50,86,39,2704
12337,43,92,39,2716
12339,47,87,39,2804
12331,47,87,39,3029
12321,48,89,39,3125
12336,50,73,48,3147
12327,36,68,38,3212
12328,36,39,37,3253
12324,31,41,36,3265
12322,30,41,36,3407
12342,90,42,30,1142
12355,97,38,34,1152
12345,105,43,44,1461
12344,103,44,44,1498
12352,104,43,39,1964
12357,117,90,40,2183
12348,103,44,44,2320
12359,116,79,39,2312
12343,102,43,44,2523
12349,102,42,42,2726
12350,104,44,36,2763
12351,103,44,38,2771
12346,104,42,40,2860
12354,102,43,37,3072
12358,103,38,33,3085
12353,104,36,41,3205
12347,103,37,39,3224
12356,116,35,21,3250
12340,94,37,38,3283
12341,94,37,38,3366
12367,37,39,41,1287
12360,30,41,38,1419
12368,36,39,42,1561
12370,51,41,42,1688
12371,52,39,41,2001
12372,53,39,41,2144
12365,38,38,41,2213
12362,40,43,41,2268
12378,46,42,41,2496
12375,49,42,41,2571
12379,48,39,41,3009
12377,50,39,41,3037
12376,48,40,41,3066
12374,52,35,41,3070
12369,39,43,41,3161
12364,39,42,41,3231
12373,38,41,42,3249
12363,37,35,41,3337
12366,35,37,41,3356
12361,29,40,39,3380
12381,26,103,32,1237
12383,28,105,31,1443
12380,26,103,33,1692
12385,32,109,42,1704
12396,41,111,29,1728
12393,45,96,44,2123
12394,43,174,46,2153
12382,45,97,46,2397
12399,43,98,44,2444
12389,31,111,41,2747
12391,42,112,30,2870
12384,31,111,43,2876
12395,40,115,29,2876
12386,33,107,42,3070
12392,41,106,29,3106
12397,39,107,29,3203
12398,38,105,29,3274
12390,39,105,29,3287
12388,31,106,32,3294
12387,30,105,33,3360
12410,44,43,38,1265
12400,31,42,39,1631
12408,46,32,49,1751
12412,47,30,49,2009
12411,45,33,50,2012
12419,41,45,38,2137
12415,42,44,37,2247
12416,45,32,50,2331
12409,40,47,37,2503
12407,45,44,37,2508
12418,39,45,37,2673
12417,41,43,37,2872
12413,39,39,37,2995
12414,40,43,38,3065
12403,41,39,37,3137
12405,31,42,39,3178
12406,29,42,40,3293
12404,30,43,39,3304
12401,26,42,37,3365
12402,26,41,37,3503
12439,41,42,23,1224
12438,45,38,36,1215
12428,51,39,38,1540
12437,59,42,37,1540
12431,58,45,37,1883
12425,66,89,45,1849
12435,63,90,46,2163
12423,68,89,45,2246
12434,62,87,49,2497
12426,66,86,47,2586
12429,63,86,46,2644
12420,65,43,37,2804
12421,64,43,36,2882
12436,58,44,37,3031
12424,62,44,36,3056
12427,62,40,37,3197
12430,59,38,36,3205
12433,57,39,36,3288
12422,59,38,36,3337
12432,50,39,37,3344
12440,29,42,17,1030
12446,33,38,36,1495
12450,45,108,37,1552
12458,48,130,30,1723
12459,47,128,31,2087
12441,37,137,39,2131
12443,36,135,39,2164
12451,44,111,44,2337
12456,46,113,37,2499
12448,47,110,42,2520
12454,46,113,38,2595
12455,46,110,38,2867
12449,44,115,39,2868
12452,47,113,36,2896
12457,47,106,40,3045
12444,46,93,43,3163
12445,33,40,40,3259
12453,47,108,39,3180
12442,30,36,36,3317
12447,44,39,28,3310
12462,91,38,38,1029
12473,110,40,28,1392
12472,112,39,28,1598
12470,111,38,27,1750
12468,101,117,47,1809
12476,107,37,28,1985
12478,110,131,28,2045
12461,99,129,46,2244
12475,112,131,28,2271
12477,111,111,44,2479
12474,113,129,28,2495
12469,96,124,49,2577
12464,96,127,49,2820
12460,100,121,49,2954
12465,99,118,48,3091
12466,100,124,46,3126
12479,111,89,45,3176
12467,98,41,34,3289
12471,112,103,28,3227
12463,96,38,37,3372
12480,29,41,100,936
12499,41,109,106,1337
12482,34,47,104,1725
12481,32,40,103,1805
12495,43,108,106,2046
12494,46,103,107,2061
12491,46,100,106,2287
12489,45,100,106,2303
12488,44,102,107,2422
12490,47,97,106,2652
12487,47,98,107,2660
12492,43,34,106,2995
12496,41,67,106,2967
12493,41,36,106,3022
12484,34,45,104,3145
12483,32,45,104,3175
12498,38,36,106,3240
12485,32,46,104,3261
12486,41,31,106,3389
12497,39,29,106,3419
12502,27,46,14,900
12503,54,115,37,1411
12516,42,102,41,1626
12512,50,113,40,1785
12508,41,119,46,1788
12504,53,116,37,1946
12519,39,115,46,2093
12505,43,112,48,2114
12515,44,112,39,2176
12511,42,109,46,2234
12510,43,105,48,2511
12514,49,94,42,2794
12518,42,93,39,3001
12509,52,38,30,3067
12513,45,36,38,3107
12517,39,39,35,3265
12507,33,41,44,3300
12506,32,38,41,3351
12500,32,36,39,3378
12501,27,48,13,3503
12520,28,40,36,918
12539,52,42,31,1476
12534,38,58,51,1480
12537,53,42,31,1768
12531,37,58,50,2023
12530,39,115,51,2148
12532,39,54,51,2320
12526,37,103,53,2432
12538,52,44,31,2677
12533,37,42,48,2739
12536,51,43,31,2837
12522,37,45,39,3031
12535,51,37,30,3050
12528,35,46,38,3091
12525,37,39,50,3097
12524,36,44,39,3178
12529,34,42,38,3194
12523,34,43,38,3313
12527,34,40,39,3367
12521,29,41,39,3475
12540,35,36,37,993
12541,33,45,37,1557
12559,47,94,43,1715
12550,43,45,36,1882
12557,45,30,49,1999
12558,46,107,46,2216
12555,60,97,30,2425
12554,48,109,43,2559
12548,45,43,37,2711
12556,46,29,47,3004
12546,41,44,37,3025
12549,44,42,37,3034
12553,45,41,33,3142
12551,46,41,34,3144
12544,43,46,35,3195
12552,44,42,34,3330
12547,42,38,35,3352
12545,43,38,33,3356
12542,41,38,35,3389
12543,34,40,37,3505
12560,29,35,27,995
12573,46,91,43,1510
12579,44,41,26,1645
12575,49,79,42,1637
12566,37,102,42,1969
12564,38,106,38,1991
12571,49,103,40,2083
12578,49,100,40,2185
12568,38,103,38,2434
12567,39,115,38,2578
12577,47,101,39,2676
12561,38,113,42,2787
12569,51,102,35,2900
12574,47,99,42,2929
12576,50,84,35,3126
12572,46,98,42,3119
12562,37,69,40,3221
12565,39,39,36,3303
12570,29,37,36,3370
12563,36,39,35,3384
12582,26,31,36,1232
12583,32,40,40,1288
12584,40,38,39,1431
12581,28,40,39,1681
12594,43,50,36,1775
12592,42,50,37,1828
12596,46,118,47,2205
12591,43,50,37,2392
12597,45,118,47,2448
12599,46,118,44,2543
12593,44,115,50,2678
12590,44,116,49,2746
12595,44,110,50,2970
12589,39,52,40,3122
12598,45,112,44,3051
12587,38,53,39,3137
12585,37,46,39,3152
12580,40,43,39,3198
12586,39,43,39,3252
12588,37,44,39,3290
12603,39,37,39,956
12609,47,42,35,1501
12614,37,42,46,1603
12611,48,42,35,1767
12600,54,121,46,1832
12612,52,125,42,2164
12616,53,121,45,2192
12610,53,123,42,2313
12608,53,121,45,2409
12605,56,115,42,2689
12607,51,120,46,2730
12619,47,124,44,2779
12617,49,118,43,2919
12618,67,103,40,2959
12613,51,115,43,3011
12615,48,103,43,3143
12602,48,39,35,3222
12606,48,42,35,3225
12604,46,40,35,3391
12601,47,38,35,3404
12622,27,25,40,1194
12631,34,35,38,1180
12621,34,34,41,1718
12632,27,33,42,1739
12623,25,41,28,1823
12636,53,78,40,1999
12638,54,82,35,2030
12625,55,285,40,1848
12639,51,286,41,2174
12624,56,89,38,2601
12635,55,58,34,2670
12633,34,63,46,2794
12634,54,236,40,2663
12627,33,64,47,2908
12628,37,63,44,2989
12626,36,61,46,3174
12620,36,61,46,3234
12630,32,37,45,3263
12629,33,36,45,3323
12637,50,36,25,3334
12640,30,38,37,960
12643,37,37,37,1546
12642,34,37,38,1569
12659,46,34,39,1784
12644,28,38,39,1869
12653,47,39,39,1992
12654,48,37,40,2139
12652,51,40,46,2274
12658,45,37,39,2578
12656,49,38,39,2645
12647,47,38,39,2715
12657,44,37,39,2779
12651,35,48,37,3033
12645,38,45,37,3060
12649,36,47,37,3118
12655,48,34,39,3123
12648,36,45,38,3213
12650,33,42,37,3296
12646,36,41,37,3354
12641,37,40,38,3371
12660,33,36,39,1139
12661,27,36,40,1330
12679,42,35,30,1425
12671,48,107,42,1687
12676,51,104,33,1908
12670,46,102,40,1950
12668,49,176,40,2300
12674,47,174,43,2428
12677,48,175,40,2560
12675,49,176,38,2577
12667,47,175,42,2816
12673,50,169,40,2859
12669,47,105,39,2950
12678,49,106,33,2978
12672,45,116,42,3065
12662,36,41,43,3209
12666,33,42,44,3237
12664,35,41,42,3331
12663,33,42,43,3357
12665,34,37,42,3407
12686,39,36,37,1290
12699,37,43,37,1539
12688,38,38,37,1557
12692,45,33,46,1872
12697,40,33,46,2098
12695,37,46,36,2349
12689,43,44,36,2395
12696,39,41,37,2520
12690,42,42,36,2594
12694,43,29,46,2618
12691,41,43,36,2701
12683,40,38,36,3146
12698,35,36,36,3165
12685,38,37,36,3185
12693,39,30,37,3235
12680,33,37,36,3336
12687,31,35,37,3484
12682,38,33,36,3483
12681,29,35,35,3577
12684,29,34,35,3586
12704,25,36,35,766
12709,32,39,35,1293
12701,36,40,45,1712
12712,47,34,29,1877
12705,37,122,45,1926
12718,47,114,41,2049
12707,37,119,44,2098
12706,36,120,44,2181
12719,48,107,41,2218
12710,35,38,45,2383
12713,31,45,34,2769
12700,37,42,34,2791
12715,46,32,30,2976
12708,33,42,34,3072
12717,47,30,30,3183
12716,45,32,30,3327
12714,45,32,29,3387
12711,30,37,35,3400
12702,33,36,34,3407
12703,27,36,34,3414
12721,28,43,34,896
12737,49,36,42,1529
12727,37,44,39,1736
12726,35,39,39,1807
12739,51,82,42,1805
12738,49,51,42,2039
12733,50,53,43,2069
12736,51,112,42,2120
12734,49,51,43,2435
12735,48,36,42,2667
12732,39,48,39,2786
12728,37,51,39,2914
12723,38,46,38,3010
12729,38,42,39,3141
12725,36,44,39,3321
12730,39,39,39,3336
12724,35,45,38,3338
12731,37,40,39,3399
12722,30,45,37,3427
12720,31,41,37,3434
12754,43,39,44,1172
12745,47,39,33,1509
12758,44,34,54,1792
12752,48,35,51,2071
12757,43,48,41,2111
12747,43,48,43,2118
12750,40,48,44,2387
12756,42,44,44,2465
12748,40,48,44,2674
12743,41,47,44,2724
12749,42,44,44,2804
12746,42,47,41,3089
12751,41,47,40,3119
12755,44,40,42,3205
12744,40,48,42,3351
12753,45,37,33,3399
12741,32,42,41,3408
12759,45,40,32,3417
12742,32,41,39,3510
12740,32,41,41,3537
12760,29,29,34,1023
12765,32,41,40,1034
12771,40,43,38,1303
12776,45,193,49,1697
12777,44,201,49,1862
12764,44,197,50,1974
12775,41,205,49,2281
12773,41,196,52,2301
12772,43,198,49,2460
12774,43,197,47,2478
12766,59,88,30,2973
12767,60,96,30,3006
12779,57,58,29,3111
12770,41,197,49,2972
12778,44,58,42,3161
12763,42,42,38,3216
12768,38,41,38,3347
12769,39,42,38,3363
12761,31,41,37,3380
12762,40,45,38,3367
12794,29,42,37,790
12788,45,46,42,1475
12795,59,99,41,1863
12790,44,45,41,1950
12798,59,112,41,2211
12783,60,114,42,2242
12786,60,99,41,2372
12785,47,48,41,2649
12780,50,46,41,2692
12799,41,49,41,2844
12797,45,42,42,3016
12782,50,43,41,3261
12784,43,41,41,3276
12793,39,44,41,3325
12787,45,45,41,3341
12792,41,40,42,3360
12789,41,36,41,3446
12791,43,36,42,3454
12781,36,41,40,3521
12796,29,41,37,3530
12802,29,99,27,1199
12815,30,106,33,1258
12804,36,102,31,1466
12800,30,106,23,1616
12812,41,185,39,1658
12817,52,241,102,1828
12818,51,239,103,1982
12816,50,239,103,1995
12819,52,242,98,2254
12813,40,316,38,2343
12814,51,236,105,2606
12810,40,188,38,2907
12803,39,310,41,2807
12808,39,174,36,3033
12806,36,128,38,3095
12805,37,130,37,3237
12801,41,129,35,3280
12807,37,105,35,3326
12809,37,104,35,3349
12811,38,103,33,3392
12836,48,33,41,1097
12820,29,41,37,1333
12834,50,30,48,1843
12837,44,40,41,1977
12839,46,37,41,2252
12835,45,39,41,2273
12833,47,36,41,2286
12831,47,39,41,2316
12838,48,30,48,2324
12832,49,34,41,2597
12827,38,48,38,2778
12823,37,49,38,3077
12830,36,48,38,3144
12821,36,49,38,3215
12826,35,43,37,3265
12824,34,43,38,3353
12828,36,40,37,3453
12825,33,41,37,3505
12829,32,39,38,3508
12822,30,41,35,3534
12840,36,35,36,1356
12842,29,34,24,1459
12846,42,36,33,1565
12843,37,36,34,1587
12848,42,53,35,1856
12844,43,55,34,2273
12855,42,320,42,2010
12858,43,316,42,2252
12859,43,318,41,2403
12851,45,320,43,2405
12856,43,313,43,2642
12854,40,316,42,2721
12850,44,54,31,3069
12847,44,50,34,3127
12849,43,55,32,3130
12845,34,36,35,3262
12841,31,40,21,3402
12852,46,1765,42,1662
12853,41,1770,40,1701
12857,42,1771,38,1734
12860,34,38,37,916
12872,51,48,30,1579
12868,37,46,46,1684
12865,39,43,47,1952
12864,40,48,43,1964
12862,38,39,38,2048
12869,51,125,45,2189
12876,51,123,46,2426
12877,52,128,42,2531
12873,52,123,44,2661
12866,38,45,46,2792
12871,53,102,45,2737
12867,40,43,45,2947
12875,49,46,30,3218
12878,47,45,31,3255
12870,54,27,41,3324
12879,45,40,31,3422
12861,33,38,38,3493
12874,48,38,31,3490
12863,31,39,38,3566
12880,38,41,31,1091
12881,30,41,40,1196
12889,36,39,41,1550
12891,41,48,41,1752
12892,42,46,41,1856
12899,43,31,52,2166
12885,40,50,43,2199
12887,40,51,41,2221
12896,39,53,39,2335
12893,42,45,41,2588
12898,41,45,40,2775
12884,44,46,40,3037
12895,39,39,39,3060
12886,39,41,41,3120
12890,38,41,39,3206
12894,43,42,31,3358
12883,38,41,41,3365
12897,43,37,30,3403
12888,38,40,38,3414
12882,30,42,40,3448
12900,26,40,103,1315
12902,42,35,105,1483
12916,118,30,41,1622
12909,43,41,105,1744
12910,42,41,105,2063
12915,44,40,105,2126
12919,119,32,40,2138
12903,40,44,105,2158
12918,118,32,40,2479
12912,43,44,104,2624
12908,42,44,105,2797
12917,44,41,105,2944
12914,43,38,105,2958
12911,41,40,105,3084
12905,28,45,106,3302
12913,40,34,104,3370
12906,30,41,107,3380
12907,30,38,106,3401
12901,30,38,107,3435
12904,28,38,107,3547
12920,28,40,37,975
12925,36,48,40,1621
12937,50,101,40,1562
12938,51,55,40,1708
12935,52,148,40,2175
12932,51,56,38,2326
12936,51,55,39,2572
12934,49,41,39,2594
12933,49,43,38,2608
12924,50,37,38,2698
12926,36,46,41,2819
12939,47,35,39,2890
12927,38,44,40,3155
12928,36,44,41,3174
12929,34,41,41,3270
12931,40,42,38,3342
12930,33,40,40,3405
12923,35,41,41,3503
12921,29,41,39,3594
12922,30,41,39,3635
12942,25,38,33,1305
12950,43,37,37,1519
12948,41,41,37,1725
12947,29,38,38,1779
12941,27,38,36,2055
12940,40,39,38,2103
12951,42,122,37,2337
12955,43,126,38,2373
12958,43,118,38,2681
12956,45,125,37,2697
12954,43,120,38,2729
12957,44,99,48,2759
12953,42,37,38,3041
12959,39,38,38,3134
12952,41,38,37,3233
12949,39,38,37,3243
12946,31,39,37,3335
12944,39,35,37,3354
12943,32,39,36,3388
12945,32,38,37,3470
12979,29,37,38,1045
12960,38,42,45,1164
12966,52,58,45,1660
12977,51,59,42,1744
12978,49,61,43,1886
12975,51,122,41,2005
12964,50,61,42,2169
12976,49,122,44,2114
12968,47,61,45,2477
12967,46,60,46,2693
12973,47,61,42,2721
12974,52,59,35,2817
12970,48,57,42,2965
12972,44,44,34,3106
12969,46,41,34,3282
12965,50,32,40,3333
12963,44,40,34,3345
12961,46,38,34,3468
12962,36,38,39,3523
12971,44,38,34,3561
12980,27,38,32,701
12998,39,128,41,1330
12982,40,128,46,1725
12992,40,111,43,2102
12993,38,128,44,2098
12999,40,126,43,2240
12997,57,95,37,2605
12995,59,94,37,2637
12994,40,113,41,2751
12996,58,93,38,2844
12989,36,40,44,3154
12990,42,43,39,3207
12984,37,40,43,3246
12988,37,39,43,3382
12985,36,37,43,3472
12987,36,40,43,3505
12983,28,39,42,3542
12986,39,35,39,3541
12991,34,37,38,3586
12981,25,38,35,3633
13000,33,41,35,1172
13001,34,41,34,1432
13008,45,39,40,1815
13009,46,37,40,1852
13004,47,39,39,1995
13007,47,35,40,2018
13012,48,204,41,1905
13016,51,196,41,2115
13005,50,202,41,2174
13002,49,202,40,2341
13018,47,203,40,2494
13019,49,200,41,2653
13017,50,200,40,2819
13015,51,198,40,3003
13013,49,195,40,3083
13014,49,191,41,3190
13006,38,42,39,3384
13003,48,196,41,3220
13011,36,40,39,3400
13010,35,43,39,3505
13026,34,40,38,1559
13021,30,39,40,1607
13030,35,48,45,1701
13035,49,36,44,1763
13020,29,30,37,1899
13039,50,244,45,2122
13023,35,49,49,2465
13038,50,245,44,2304
13036,49,243,46,2746
13027,37,51,45,2958
13037,51,239,45,2758
13024,49,37,46,3128
13025,50,241,46,2925
13028,33,45,47,3187
13022,36,47,48,3191
13034,48,45,30,3278
13029,36,42,45,3305
13032,46,41,31,3409
13033,49,41,29,3478
13031,46,40,30,3505
13040,27,47,29,866
13041,34,37,41,1498
13051,49,145,35,1384
13059,46,124,36,1578
13055,49,145,35,1741
13058,50,144,36,2077
13042,36,139,55,2377
13050,48,145,35,2390
13054,52,143,36,2405
13057,48,145,36,2431
13056,51,140,35,2678
13053,53,135,35,2917
13052,50,136,36,3026
13049,47,128,35,3114
13047,48,127,35,3192
13046,34,41,41,3396
13048,38,118,53,3305
13044,33,134,41,3323
13045,29,38,39,3477
13043,35,41,41,3524
13061,26,43,12,943
13073,41,39,36,1387
13078,43,43,29,1463
13066,39,89,44,1953
13070,46,84,50,2156
13072,39,67,39,2427
13069,39,66,41,2519
13062,45,71,33,2525
13068,40,62,41,2580
13063,40,62,42,2656
13077,42,40,31,2979
13074,41,41,35,3027
13067,37,41,38,3240
13079,43,41,28,3253
13076,41,42,30,3382
13075,40,34,36,3403
13064,31,42,36,3410
13065,30,39,37,3466
13071,29,39,36,3527
13060,29,40,34,3587
13081,32,38,36,1238
13080,29,37,23,1399
13097,52,76,44,1396
13090,40,107,37,1546
13088,39,103,37,1833
13092,49,118,38,1959
13095,52,113,37,2211
13096,50,114,38,2333
13098,51,114,37,2555
13093,49,117,37,2645
13089,52,114,37,2730
13099,50,110,37,2881
13086,38,108,37,3210
13085,40,108,37,3227
13094,38,104,38,3287
13091,40,104,37,3351
13082,38,37,37,3444
13087,37,38,37,3445
13084,31,38,37,3493
13083,37,36,37,3510
13104,30,40,37,1528
13116,48,57,44,1629
13102,31,41,40,1906
13115,47,59,45,2061
13106,41,44,36,2108
13111,47,133,48,2114
13109,44,59,50,2557
13119,42,58,50,2625
13114,45,114,50,2619
13118,46,59,41,2926
13110,43,55,48,3062
13112,45,38,45,3107
13103,43,50,36,3164
13117,48,39,39,3285
13100,35,42,47,3343
13107,45,41,35,3511
13101,43,46,35,3554
13108,43,42,35,3580
13105,43,40,36,3649
13113,38,39,36,3655
13121,28,40,39,1080
13135,47,57,39,1238
13127,35,44,39,1603
13136,48,102,39,2064
13137,46,38,39,2262
13128,48,104,38,2256
13139,48,159,38,2254
13131,50,158,39,2362
13134,50,156,40,2571
13130,45,39,39,2822
13129,47,37,39,2910
13138,42,163,39,2847
13132,45,40,38,3102
13124,37,42,39,3160
13125,35,43,39,3356
13123,36,43,39,3382
13133,44,31,39,3403
13126,32,39,39,3535
13122,34,39,39,3546
13120,30,40,39,3581
13140,28,32,22,869
13143,42,111,30,1348
13148,39,111,31,1813
13158,44,95,38,1933
13150,41,109,32,2173
13157,46,109,40,2166
13152,43,111,43,2244
13159,37,111,33,2347
13145,39,110,32,2644
13156,39,111,32,2793
13141,48,94,39,2979
13146,46,94,41,3110
13147,45,94,39,3243
13151,42,94,41,3255
13144,44,94,39,3334
13153,41,93,40,3369
13155,43,93,37,3402
13142,30,33,37,3597
13149,48,92,32,3530
13154,29,34,35,3689
13165,28,43,37,1353
13163,34,45,40,1444
13169,42,38,40,1501
13170,48,36,41,1541
13177,45,52,41,1928
13172,45,52,41,2009
13176,45,44,40,2221
13175,48,51,40,2263
13167,49,40,41,2320
13168,44,46,40,2526
13171,45,44,40,2779
13179,44,42,40,2896
13174,42,45,40,3111
13178,42,42,41,3167
13166,42,46,40,3201
13162,35,43,40,3403
13173,41,43,41,3431
13161,36,42,40,3488
13160,34,42,40,3526
13164,29,43,37,3564
13180,33,34,33,1363
13193,43,33,29,1360
13182,36,35,33,1492
13198,50,107,37,1736
13181,35,34,31,1869
13183,38,69,42,1906
13184,52,208,37,2059
13186,49,209,42,2312
13188,50,205,41,2520
13191,50,207,39,2725
13194,48,205,41,2831
13190,47,67,28,3033
13185,39,70,40,3063
13187,37,65,41,3136
13189,36,65,41,3258
13197,46,64,29,3272
13195,45,66,28,3338
13196,44,63,29,3444
13192,45,37,28,3538
13199,42,36,28,3543
13200,30,40,32,1199
13201,31,33,36,1464
13219,35,37,34,1726
13218,37,37,38,1895
13210,43,43,42,1968
13214,57,78,42,1962
13209,58,107,41,2360
13212,56,107,41,2432
13206,46,44,41,2638
13208,45,45,39,2683
13211,41,45,41,2845
13215,42,43,40,3106
13213,46,45,36,3147
13205,40,40,41,3270
13207,40,39,41,3312
13216,41,41,41,3317
13203,40,39,42,3437
13204,43,36,37,3535
13217,39,36,36,3600
13202,33,40,39,3675
13228,30,38,35,1044
13222,27,41,36,1239
13225,34,43,39,1916
13232,49,44,34,1913
13236,43,187,46,1966
13237,46,99,43,2163
13230,48,52,33,2288
13233,46,46,42,2394
13235,45,47,38,2494
13239,43,47,40,2757
13234,47,51,34,2777
13229,45,47,39,2971
13238,42,43,44,3030
13223,33,44,40,3136
13224,32,44,39,3425
13220,35,43,38,3460
13227,35,37,39,3550
13226,34,42,39,3580
13221,32,39,39,3645
13231,43,38,25,3724
13257,41,106,38,1425
13253,40,106,38,1622
13258,44,106,47,1752
13254,42,111,49,1989
13256,40,106,39,2137
13252,39,105,38,2213
13250,42,106,37,2263
13248,39,106,39,2288
13249,38,106,39,2585
13259,38,106,36,2711
13242,37,106,40,2874
13243,37,105,39,3316
13247,35,105,39,3341
13251,37,106,37,3341
13244,38,106,36,3445
13246,45,106,27,3525
13245,36,106,37,3585
13255,42,105,28,3635
13241,27,104,39,3731
13240,26,104,39,3790
13263,26,34,27,1109
13265,36,42,37,1595
13261,35,40,40,1723
13268,35,40,41,1722
13262,39,40,38,1904
13269,37,140,37,2044
13267,36,141,38,2147
13277,48,107,40,2297
13279,47,112,36,2342
13275,46,107,41,2712
13273,47,108,39,2746
13278,45,109,41,2753
13274,48,107,39,3064
13272,50,106,34,3192
13264,35,43,37,3339
13260,35,40,40,3359
13276,45,38,23,3445
13266,32,40,33,3536
13270,33,38,36,3562
13271,27,41,34,3594
13280,31,38,15,1199
13281,39,36,37,1457
13294,47,110,40,1473
13286,36,36,35,1822
13283,36,110,37,1872
13299,44,107,43,2021
13292,51,117,31,2432
13296,50,115,34,2551
13282,38,142,38,2616
13291,49,114,36,2728
13295,51,113,32,2844
13287,45,115,38,2990
13290,48,110,38,3143
13288,47,106,42,3157
13297,47,108,38,3251
13289,44,113,37,3291
13298,48,99,40,3338
13293,50,98,39,3408
13284,47,101,41,3438
13285,33,34,35,3545
13316,40,40,30,1100
13319,29,40,42,1255
13300,50,45,43,1641
13313,51,45,40,2094
13307,48,44,43,2384
13306,50,44,43,2444
13302,52,122,43,2569
13314,49,44,40,2949
13305,45,50,44,2977
13308,48,43,43,3056
13310,44,45,44,3080
13304,47,46,40,3138
13315,42,46,42,3172
13311,48,43,40,3210
13312,49,37,44,3328
13309,47,38,40,3401
13318,49,39,32,3469
13317,50,38,32,3480
13301,39,43,38,3615
13303,35,42,42,3625
13320,35,41,25,1270
13327,35,39,38,1431
13338,48,68,34,1602
13324,41,128,47,1851
13332,52,94,47,1901
13328,55,83,44,1972
13339,48,96,48,2069
13335,53,177,47,2173
13336,52,176,48,2476
13329,56,172,48,2588
13334,55,175,46,2713
13333,56,173,46,2789
13325,52,70,33,3022
